id,title,date_release,rating,wish_list_count,review_count,list_count,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10
425533,Wallace et Gromit - Un mauvais pantalon,1993-12-17,771,1148,23,906,30,17,45,86,298,834,2611,3688,1361,534
8804040,Jodorowsky's Dune,2013-05-18,791,6863,136,1572,15,19,31,66,167,486,2005,3983,2079,664
21549618,Ocean's 8,2018-06-08,525,2196,134,1100,149,310,587,1298,2201,2675,1595,534,113,63
402018,Insidious : Chapitre 2,2013-09-20,573,886,128,1003,99,233,491,948,1820,2557,2105,921,251,101
458779,Resident Evil : Extinction,2007-09-20,427,524,83,806,676,1053,1517,1774,1757,1410,854,340,70,80
437274,Le vent se lève,2006-06-23,731,6179,68,1283,19,30,69,156,408,1132,3091,3046,1157,426
417560,Aliens vs. Predator : Requiem,2007-12-25,360,624,106,662,1241,1636,1831,1636,1368,1012,534,180,55,47
8458065,Saint Laurent,2014-09-24,623,3883,150,1211,103,156,296,695,1345,2401,2506,1497,445,105
437239,The Patriot : Le Chemin de la liberté,2000-07-12,602,989,66,820,142,218,399,744,1331,2347,2506,1281,392,192
13356823,Le Labyrinthe : Le Remède mortel,2018-01-12,517,1654,120,965,157,307,803,1342,2043,2332,1526,621,210,219
804225,Hunger,2008-10-02,739,7719,151,1421,31,34,77,198,426,1140,2807,3247,1291,310
42701894,Luca,2021-06-18,675,1790,119,1267,10,14,74,208,710,2293,3811,1872,419,150
446405,De l'eau pour les éléphants,2011-05-04,607,1700,137,639,75,175,296,715,1391,2484,2699,1255,356,123
461104,Infernal Affairs,2002-12-12,767,4988,101,1399,16,12,50,114,258,881,2565,3717,1547,411
418188,A Bittersweet Life,2005-04-01,736,5275,129,1786,18,23,54,140,396,1249,3276,3104,984,328
480078,Oscar,1967-10-11,674,1114,48,1075,37,48,115,286,868,2348,3080,1881,616,293
37754217,Deux moi,2019-09-11,638,2409,146,1121,29,82,159,446,1098,2584,3440,1356,305,75
456276,Jack et la Mécanique du cœur,2014-02-05,657,2864,151,1027,53,96,209,435,967,2005,2981,1806,731,309
404616,Le Bal des vampires,1967-11-13,715,3184,82,1495,31,47,126,266,615,1446,3096,2637,901,428
466829,Le Goût des autres,2000-03-01,694,3303,52,999,22,56,114,219,589,1835,3544,2374,662,178
450451,Jean-Philippe,2006-04-05,511,523,73,552,295,485,826,1336,2131,2455,1514,410,89,56
13231842,Les Tuche 2 : Le Rêve américain,2016-02-03,425,589,86,761,716,976,1248,1754,2000,1654,813,269,84,87
422630,47 Ronin,2013-12-25,499,1416,208,804,263,490,970,1565,2127,2255,1365,419,93,67
39006031,J'ai perdu mon corps,2019-11-06,745,5049,129,1635,11,21,36,107,304,1021,2842,3581,1335,359
490354,Les Diaboliques,1955-01-29,812,6006,113,1742,17,8,14,43,123,449,1805,4077,2267,820
397848,Les Marches du pouvoir,2011-10-07,629,3922,170,956,27,60,170,509,1314,3206,3117,1039,150,38
455572,Desperado,1995-08-25,640,1495,53,806,46,92,201,478,1286,2755,3161,1262,241,108
387975,"Love, et autres drogues",2010-11-24,556,1330,156,772,145,272,521,1047,1987,2708,2013,706,160,72
367361,Potiche,2010-11-10,568,1089,157,650,152,260,453,990,1918,2696,2152,816,143,54
437958,Blow-Up,1966-12-18,735,5803,98,1770,47,65,122,284,577,1241,2394,2838,1421,657
442734,The Hit Girls (Pitch Perfect),2012-09-28,602,797,106,930,104,169,331,693,1438,2726,2545,1173,321,155
398567,Haute tension,2003-06-18,650,3092,117,1356,102,140,275,531,959,2082,3134,1789,489,158
37713154,Grâce à Dieu,2019-02-20,711,5103,172,1511,29,32,73,149,461,1520,3616,2890,715,181
476519,Dinosaure,2000-05-13,600,649,44,986,62,129,293,732,1730,2867,2492,965,251,152
12586532,LEGO Batman - Le Film,2017-02-08,637,1885,128,1374,60,93,214,446,1254,2553,3160,1450,342,118
11124377,Vampires en toute intimité,2014-06-19,721,3335,115,1296,35,50,69,170,430,1322,3411,3057,906,253
28900047,En liberté !,2018-10-31,626,2411,120,1261,63,111,291,558,1224,2614,3135,1362,289,65
406343,Girl Next Door,2004-04-09,529,624,46,564,255,384,743,1381,2294,2531,1487,462,124,59
477584,"Babe, le cochon dans la ville",1998-11-24,514,583,20,550,358,552,811,1365,2171,2176,1437,554,175,127
24094543,A Beautiful Day,2017-04-06,633,7322,191,1507,82,100,293,601,1303,2394,2798,1574,452,131
449680,3h10 pour Yuma,2007-09-07,680,2701,114,1007,20,42,104,278,757,2184,3865,1960,405,114
43812602,Zack Snyder's Justice League,2021-03-18,658,1930,235,1185,130,131,274,490,863,1699,2868,2151,816,309
32400063,Yesterday,2019-06-28,603,2191,156,1315,61,103,274,682,1616,3255,2628,893,171,49
447850,C.R.A.Z.Y.,2005-05-27,727,2851,71,1022,40,50,99,149,451,1206,3011,3048,1287,428
33812459,Mon inconnue,2019-04-03,671,2309,138,1110,37,43,115,272,751,2253,3682,2023,444,149
370316,Germinal,1993-09-29,640,2230,35,770,49,94,184,431,1267,2830,3107,1354,312,147
22706603,Roma,2018-12-14,713,7351,135,1610,25,48,131,262,588,1432,2831,2979,1146,346
40362776,Tout simplement noir,2020-07-08,616,1892,147,1250,113,123,229,552,1430,3074,3096,916,142,122
496671,Sexcrimes,1998-03-20,554,1014,59,736,161,355,697,1173,1999,2581,1910,695,160,79
487189,Un jour,2011-08-17,616,2445,101,866,72,152,276,655,1381,2489,2658,1433,489,209
10899320,Shaun le mouton - Le Film,2015-04-01,696,2183,150,1331,44,43,97,242,677,1792,3821,2378,551,180
434877,Fantômas,1964-11-04,637,804,48,1102,51,71,171,405,1312,3070,3119,1221,260,146
8194746,Expendables 3,2014-08-15,463,935,203,864,360,675,1260,1891,2360,1906,907,311,83,82
21196693,Logan Lucky,2017-10-13,654,2469,122,1325,13,41,104,320,994,2829,4224,1148,141,36
16038775,A Cure for Life,2017-02-15,589,4153,207,1315,75,157,449,1026,1748,2733,2354,962,254,97
8469802,La grande bellezza,2013-05-21,748,6103,154,1644,43,72,112,193,445,917,2156,3141,1899,911
422961,Upside Down,2012-08-22,547,1770,246,804,166,324,696,1249,1996,2567,1875,735,198,91
449966,Dogville,2003-05-21,743,9211,127,1706,98,132,235,277,485,935,2032,2985,1842,891
19907244,Invisible Man,2020-03-13,634,2792,219,1495,73,88,229,493,1262,2735,3428,1311,212,87
378059,Du sang et des larmes,2013-11-15,663,2690,195,1072,62,75,151,406,877,2152,3332,2022,612,251
12549150,Le Nouveau Stagiaire,2015-09-25,589,947,127,855,66,162,361,771,1711,3190,2540,847,204,92
25225936,X-Men : Dark Phoenix,2019-06-07,490,3045,216,1348,202,448,1063,1806,2498,2364,1123,320,65,57
416315,The Box,2009-10-29,544,1451,178,671,255,499,755,1332,1958,2434,1771,738,155,50
16484565,Ralph 2.0,2018-11-21,601,2335,150,1344,77,129,300,703,1630,2846,2697,1166,275,151
404021,Parle avec elle,2002-03-15,735,3903,63,1358,43,51,93,162,399,1179,3028,3309,1284,435
442095,Wrong,2012-09-05,683,4387,184,1420,56,65,162,267,738,1854,3610,2286,746,206
449639,Boogie Nights,1997-10-10,763,5966,94,1632,19,20,50,115,350,958,2851,3627,1567,436
21805085,The Suicide Squad,2021-08-06,645,2507,224,1548,92,131,275,561,1077,2226,3502,1695,341,97
394878,The Master,2012-09-14,666,6754,233,1698,50,104,215,558,1131,2191,2907,1958,693,193
470145,Savages,2012-09-26,579,1860,204,817,131,248,506,990,1771,2784,2388,922,200,64
398873,Shazam!,2019-04-05,544,1624,179,1276,149,274,631,1266,2286,2931,1841,474,85,75
465723,L'Inspecteur Harry,1971-12-22,723,3291,91,1504,15,33,65,167,473,1623,3989,2738,681,239
381915,La Grande Évasion,1963-07-03,772,3723,75,1557,11,14,18,67,205,872,2993,3968,1364,521
19533099,The House That Jack Built,2018-11-09,718,7978,172,1837,65,93,166,309,700,1278,2610,3016,1394,410
363491,Bonnie et Clyde,1967-08-13,752,5512,76,1647,21,12,37,104,284,1130,3303,3646,1132,393
464070,Somewhere,2010-09-03,569,3922,341,1005,216,393,631,1102,1675,2284,2266,1106,316,88
467038,Le Magasin des suicides,2012-09-26,572,3107,207,782,129,269,550,1154,1779,2523,2172,1021,331,155
376893,Les Parapluies de Cherbourg,1964-02-19,678,3763,114,1717,67,143,255,506,1029,1851,2573,1964,1034,671
21246299,Birds of Prey (et la Fantabuleuse Histoire de Harley Quinn),2020-02-07,510,2121,234,1387,278,465,856,1401,2226,2446,1542,523,153,203
19272978,Detroit,2017-08-04,724,6555,175,1701,21,17,79,187,446,1237,3443,3464,1013,195
28177498,Le Jeu,2018-10-17,595,1206,150,991,94,162,381,739,1586,3146,2836,914,170,77
378930,Rashômon,1950-08-26,793,6000,115,1977,27,18,36,89,307,757,2288,3531,2156,898
362581,Final Fantasy VII: Advent Children,2005-09-14,606,811,83,678,118,255,437,768,1476,2521,2519,1290,468,257
482850,Machete Kills,2013-09-11,557,2376,187,945,200,330,644,1144,1885,2667,2029,892,213,119
11810775,Legend,2015-09-09,620,3388,156,1091,25,70,210,619,1487,3041,3057,1209,301,104
447498,Pi,1998-07-10,684,5886,111,1500,78,91,203,412,841,1793,2948,2416,1003,342
7938940,Lost River,2014-05-20,620,8919,255,1649,102,161,411,718,1371,2338,2821,1583,484,143
399460,Gothika,2003-11-21,506,1089,56,546,293,527,991,1531,2177,2365,1507,577,118,50
471457,Retour à Zombieland,2019-10-11,599,3819,132,1274,64,138,341,796,1598,3187,2947,840,158,73
368865,Rock Academy,2003-10-03,613,1075,68,761,85,147,302,679,1542,3017,2887,1094,274,118
11501057,Divergente 3 : Au-delà du mur,2016-03-09,430,1204,126,857,517,846,1441,1990,2082,1635,994,364,143,133
409883,Destination finale 3,2006-02-09,486,506,75,668,337,626,1099,1782,2518,2136,1147,356,86,60
23351853,Annette,2021-07-06,692,7018,195,2011,94,174,316,531,875,1463,2387,2443,1430,437
389761,James et la Pêche géante,1996-08-02,660,1441,26,859,47,58,180,385,1062,2536,3453,1756,473,201
470358,Carnets de voyage,2004-02-06,716,3302,49,950,16,29,63,126,460,1570,3841,2820,938,290
482354,7 Psychopathes,2012-10-12,628,2323,167,982,57,122,294,629,1378,2684,3146,1433,327,83
494843,Le Gendarme et les Gendarmettes,1982-10-06,462,551,31,673,506,729,1167,1638,2149,1963,1244,512,131,128
408345,Predators,2010-07-07,469,834,228,734,367,746,1285,2004,2298,2040,1010,309,74,54
480392,Ali,2001-12-12,665,2930,52,1132,40,55,119,374,1037,2567,3703,1756,407,129
21557849,Problemos,2017-05-10,589,1420,128,1068,163,267,512,823,1620,3053,2711,827,153,60
413623,Babylon A.D.,2008-08-20,438,1056,101,569,485,993,1566,2039,2108,1697,931,284,57,41
425422,36 quai des Orfèvres,2004-11-24,643,1600,92,810,74,117,236,499,1227,2507,3369,1650,415,128
8123887,Independence Day : Resurgence,2016-06-23,422,1495,280,995,663,1070,1692,1945,1917,1556,924,307,75,73
365858,Cheval de guerre,2011-12-25,621,2295,242,1272,105,186,389,680,1281,2434,2788,1573,538,256
8822730,Taken 3,2015-01-09,425,900,174,786,592,902,1476,1883,2171,1761,905,365,96,79
478756,La Taupe,2011-09-16,637,4295,276,1182,76,158,311,685,1378,2410,2937,1715,446,123
483158,La Belle et la Bête,1946-10-29,756,3567,89,1675,24,17,74,140,437,1255,2957,3082,1442,826
11026448,Quelques minutes après minuit,2016-10-07,721,9394,199,1812,34,38,99,248,609,1690,3175,2876,1089,396
490236,"Harry, un ami qui vous veut du bien",2000-08-15,669,2248,50,777,51,87,174,332,967,2362,3775,1965,440,104
8464736,T2 Trainspotting,2017-01-27,627,7405,151,1370,71,132,300,698,1320,2699,3049,1420,412,171
458834,The Descendants,2011-11-18,639,2188,192,936,46,120,251,594,1419,2882,3180,1442,264,76
11778543,Annabelle,2014-10-01,394,667,190,939,680,1315,1948,2145,1873,1286,668,242,55,65
32119914,Douleur et Gloire,2019-03-22,717,5376,136,1749,19,26,72,177,602,1591,3442,3125,956,278
439226,Never Let Me Go,2010-09-15,638,3281,211,1005,67,129,306,671,1364,2519,2869,1670,522,172
480992,George de la Jungle,1997-07-16,461,482,22,471,546,859,1419,1728,2184,1924,1071,376,112,79
12867786,La Tête haute,2015-05-13,688,3698,144,1118,41,56,99,275,622,1722,3673,2777,839,195
403365,Haute voltige,1999-04-15,531,656,27,521,129,300,748,1382,2543,2897,1648,519,88,53
441132,Whatever Works,2009-06-19,660,2146,113,953,70,92,195,480,1051,2373,3364,1943,574,177
379542,Ben-Hur,1959-11-18,742,3662,91,1606,22,29,72,183,558,1383,3252,3047,1155,620
459466,Mensonges d'État,2008-10-10,619,1968,85,1238,42,71,205,516,1599,3526,3156,996,147,67
385375,Vidéodrome,1983-02-04,734,5796,116,1972,21,29,80,272,613,1446,3196,3084,1182,453
378498,Spy Kids,2001-03-30,447,449,29,584,529,947,1493,1819,2200,1892,1033,327,65,81
390138,27 Robes,2008-01-18,475,627,61,666,381,628,1050,1745,2376,2194,1307,489,134,97
418295,Les Nerfs à vif,1991-11-15,687,3730,92,1580,28,58,121,322,814,2088,3795,2352,683,177
390776,The Human Centipede,2009-08-30,432,1360,220,934,1158,1140,1422,1650,1985,1609,950,357,104,72
423663,Hibernatus,1969-09-10,609,817,51,994,66,106,294,694,1710,3254,2732,1137,307,156
418765,Foxcatcher,2014-11-14,660,4618,225,1548,45,93,215,535,1184,2549,3337,1960,438,104
485673,Populaire,2012-11-28,601,1332,183,782,66,145,292,740,1721,3279,2984,958,205,72
388781,Dredd,2012-09-07,609,1950,272,1039,157,246,474,806,1491,2622,3062,1227,297,88
7936957,La Belle et la Bête,2014-02-12,488,1317,281,956,299,582,1165,1778,2407,2191,1336,495,121,107
497175,Vidocq,2001-09-19,383,979,82,629,1212,1609,1684,1882,1713,1266,741,262,65,50
377616,Cloclo,2012-03-14,615,1108,218,920,104,189,353,693,1557,2823,2960,1409,296,102
13613660,La Loi du marché,2015-05-19,648,4212,221,1221,73,132,249,459,1112,2418,3451,1950,505,137
492847,Ladykillers,2004-03-26,600,1787,47,996,84,166,381,842,1755,2992,2814,1128,253,76
415212,Les Femmes du 6e étage,2011-02-16,641,1452,146,626,41,81,148,359,1148,3134,3666,1527,309,92
494617,Le Territoire des loups,2012-01-27,630,2202,264,946,68,182,344,760,1467,2708,2971,1458,428,127
463737,Maps to the Stars,2014-05-21,634,4785,214,1684,74,124,344,769,1369,2620,3066,1645,398,107
390885,L'Arme fatale 4,1998-07-10,583,762,46,806,104,194,459,942,2112,3012,2450,883,222,143
39757614,Le Dernier Duel,2021-10-15,721,6027,231,1794,23,39,67,153,435,1419,3905,3597,782,114
39721493,Matrix Resurrections,2021-12-22,579,4958,326,1517,209,336,688,1169,1848,2462,2231,1170,316,108
394643,Rambo II : La Mission,1985-05-22,549,863,98,969,172,311,644,1242,2457,2931,1905,610,150,126
479794,Scream 3,2000-02-04,489,637,90,978,252,613,1188,1926,2663,2210,1132,371,118,76
473964,Spartacus,1960-10-06,722,4021,71,2157,26,28,65,160,532,1731,3948,2901,824,344
20259847,Don't Breathe : La Maison des ténèbres,2016-08-25,637,1799,220,1323,56,120,283,578,1280,2889,3595,1407,287,78
10561755,Les Sept Mercenaires,2016-09-22,590,2634,171,1011,95,153,419,827,1822,3191,2748,1021,218,83
491177,Bons Baisers de Russie,1963-10-11,680,1526,115,1483,23,37,92,212,922,2695,4324,1714,405,157
483305,Camille redouble,2012-09-12,606,1847,199,1024,135,189,397,753,1571,2792,2965,1380,323,80
454424,Ghost Rider : L'Esprit de vengeance,2012-02-17,348,690,156,630,1343,1905,2044,1859,1489,1118,518,198,51,77
12136191,Ma vie avec John F. Donovan,2018-09-10,611,8433,137,1701,65,155,327,735,1614,2595,2822,1622,494,183
400313,Shakespeare in Love,1998-12-11,607,1984,45,980,98,216,377,730,1596,2897,2832,1270,415,183
471226,Gazon maudit,1995-02-08,562,796,46,654,184,319,570,1095,2203,3020,2207,744,185,92
11195608,Pride,2014-09-12,737,4693,136,1389,27,37,50,138,377,1244,3326,3490,1438,492
443556,Identity,2003-04-25,656,3272,102,1169,36,72,190,490,1115,2678,3653,1834,448,114
494103,"High School Musical, premiers pas sur scène",2006-01-20,378,439,38,662,1482,1415,1540,1552,1653,1301,945,383,135,245
402081,Paris,2008-02-20,604,2118,87,776,108,160,356,719,1664,2854,2953,1389,341,115
479478,Scary Movie 4,2006-04-12,436,552,59,571,620,988,1535,2006,2253,1799,998,322,63,75
10662201,San Andreas,2015-05-29,450,853,257,1009,430,879,1497,2115,2326,1895,991,334,96,96
426808,"En cloque, mode d'emploi",2007-06-01,537,906,74,703,282,491,846,1432,2367,2750,1762,562,130,45
457065,Même pas mal ! (Dodgeball),2004-06-18,584,737,49,721,149,282,519,1024,1973,3041,2430,939,212,104
419410,Ennemi d'état,1998-11-20,641,1504,52,697,39,66,164,470,1436,3272,3487,1358,287,118
472866,L'Amour extra large,2001-11-01,506,627,35,500,364,621,1039,1646,2510,2607,1343,449,81,52
38876395,Dark Waters,2019-11-22,722,5434,177,1749,11,9,31,82,344,1409,4453,3533,724,135
11887283,Un homme idéal,2015-03-18,629,2716,159,969,43,94,253,619,1343,2773,3427,1649,410,125
460020,La Ruée vers l'or,1925-06-26,796,3268,52,1490,15,12,21,54,176,699,2624,4173,2013,954
402768,La Corde,1948-08-26,757,4254,111,1991,13,11,23,73,338,1178,3319,3932,1421,444
8147290,Kung Fu Panda 3,2016-01-28,622,1572,126,1058,49,105,255,558,1628,3293,3124,1278,291,172
395771,Bliss,2010-01-06,650,2777,114,889,48,76,169,454,1219,2970,3625,1634,421,138
31920648,La Vie scolaire,2019-08-28,642,2178,141,1036,172,135,194,395,1029,2452,3567,1483,383,958
401580,Mon oncle,1958-05-10,767,4148,76,1558,31,46,71,188,436,964,2583,3552,1951,953
374386,Le Magicien d'Oz,1939-08-12,709,2931,104,1738,47,61,109,255,720,1830,3721,2604,919,512
458009,"Basil, détective privé",1986-07-02,698,1306,61,1411,28,37,77,248,866,2242,3913,2364,728,285
412885,Antichrist,2009-05-20,582,4725,175,1423,441,464,685,989,1442,1958,2241,1679,638,258
12713494,Nous trois ou rien,2015-11-04,717,3929,151,1154,36,44,102,197,543,1433,3494,3298,1247,419
449792,Dr. Dolittle,1998-06-26,449,512,16,448,544,881,1434,1960,2386,2085,1073,313,68,70
17513254,Comancheria,2016-08-12,712,4348,201,1601,16,18,58,173,550,1794,4561,2977,554,113
485240,Le Nouveau Monde,2005-12-25,663,4652,154,1467,124,207,353,716,1270,2081,2527,2025,1017,500
384019,Le Placard,2001-01-17,540,912,57,610,178,383,696,1255,2494,3129,1898,615,129,55
444412,Amour,2012-10-24,710,7347,248,1723,105,133,215,381,727,1366,2655,2968,1657,626
13523176,War Dogs,2016-08-19,632,1703,100,962,28,55,182,476,1318,3497,3952,1147,149,46
11936500,N.W.A - Straight Outta Compton,2015-08-14,694,3933,105,1124,29,41,90,247,690,1952,4087,2809,740,169
427642,Jusqu'en enfer,2009-05-27,625,2167,158,1226,167,262,427,861,1426,2517,3092,1604,376,127
493885,La Nuit des morts-vivants,1968-10-01,738,3854,110,2025,38,39,95,196,538,1527,3608,3191,1124,517
430419,La Colère des Titans,2012-03-28,389,691,195,677,842,1457,2052,2295,1933,1345,668,186,56,47
410360,Mother,2009-05-16,771,8808,103,2091,18,12,34,80,230,816,2987,4574,1757,375
387718,God Bless America,2011-09-09,689,3090,261,1007,64,95,186,337,845,1965,3636,2611,852,293
379306,Au-delà,2010-10-15,499,2191,289,915,269,542,1111,1914,2455,2392,1477,551,129,45
368802,Le Voyage d'Arlo,2015-11-25,612,1866,201,1460,60,133,317,762,1707,3124,3014,1290,345,134
11785828,Wild,2014-12-05,657,4311,158,1249,27,73,159,400,1064,2771,3750,1914,536,192
366517,Jules et Jim,1962-01-23,709,4538,81,1765,27,70,143,306,635,1638,3123,3128,1304,522
399722,Les Ailes de l'enfer,1997-06-05,573,1158,103,794,150,313,560,1103,2025,3124,2372,916,214,130
19996912,Bright,2017-12-22,513,1242,180,756,210,487,958,1619,2504,2925,1596,450,97,74
410076,Madagascar 3 : Bons Baisers d'Europe,2012-06-08,545,776,115,977,176,338,728,1303,2424,2844,2012,794,193,118
371110,17 ans encore,2009-04-09,409,672,68,497,951,1237,1578,2108,2207,1630,842,247,69,70
478711,Arthur et la Vengeance de Maltazard,2009-12-02,413,441,55,786,727,1084,1592,2100,2190,1770,1011,313,75,79
430697,La Science des rêves,2006-08-16,653,4318,103,1024,82,118,270,535,1166,2414,3360,2068,724,216
22706624,Wind River,2017-08-04,709,4073,201,1556,11,26,87,183,544,1860,4358,3145,604,139
40362781,Boîte noire,2021-09-08,708,4671,175,1495,11,12,50,136,441,1582,4440,3300,824,166
431938,"Ensemble, c'est tout",2007-03-21,562,1238,74,619,163,276,485,1024,2025,2984,2526,1070,289,121
454571,Hansel & Gretel : Witch Hunters,2013-01-17,481,1022,237,799,463,713,1235,1779,2294,2303,1450,522,126,85
427717,Le Grand Blond avec une chaussure noire,1972-12-06,660,1492,43,887,32,59,146,371,1074,2827,4060,1747,488,175
719994,Stalker,1979-05-13,815,15299,212,2673,55,60,109,178,386,655,1580,2769,2891,2297
478418,G.I. Joe : Le Réveil du Cobra,2009-08-05,397,676,137,646,1079,1472,1873,2057,1912,1467,775,261,44,63
403512,Les Valeurs de la Famille Addams,1993-11-19,676,1447,46,826,28,51,124,348,1017,2709,3871,2030,555,279
373224,L'Antre de la folie,1995-02-03,748,7096,150,1980,24,46,87,208,527,1390,3195,3573,1491,479
464018,Final Fantasy : Les Créatures de l'esprit,2001-08-15,569,1135,59,736,162,311,656,1224,2246,2982,2233,881,245,103
455459,Clones,2009-09-24,534,1097,132,645,121,341,741,1517,2680,3191,1800,523,98,38
405872,Barton Fink,1991-08-21,755,6241,83,1955,23,28,82,158,474,1240,3051,3776,1690,531
439297,Sugar Man,2012-12-26,769,5809,146,1298,18,19,42,80,226,874,2920,4485,1847,544
478275,L'Agence,2011-03-03,578,1411,223,781,96,217,489,1068,2164,3254,2550,944,199,74
11033252,Samba,2014-10-15,563,1556,198,851,135,223,448,1016,2298,3437,2497,776,166,61
388729,Munich,2005-12-23,688,4197,85,1356,38,43,158,333,903,2336,3996,2482,596,178
